Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/9/15, 23:30:00, 5693.75, 5694.50, 5693.25, 5693.50, 226, 183, 92, 134
2024/9/15, 23:45:00, 5693.75, 5694.50, 5692.75, 5694.50, 215, 184, 87, 128
2024/9/16, 00:00:00, 5694.50, 5694.50, 5693.50, 5694.25, 186, 154, 94, 92
2024/9/16, 00:15:00, 5694.25, 5694.75, 5693.75, 5694.75, 99, 87, 42, 57
2024/9/16, 00:30:00, 5694.25, 5694.75, 5694.00, 5694.25, 132, 122, 64, 68
2024/9/16, 00:45:00, 5694.25, 5694.75, 5693.50, 5693.75, 143, 115, 81, 62
2024/9/16, 01:00:00, 5694.00, 5694.50, 5692.75, 5693.25, 293, 254, 145, 148
2024/9/16, 01:15:00, 5693.25, 5693.50, 5691.75, 5692.25, 283, 243, 143, 140
2024/9/16, 01:30:00, 5692.25, 5692.25, 5690.50, 5691.50, 263, 232, 136, 127
2024/9/16, 01:45:00, 5691.75, 5693.50, 5691.75, 5692.50, 252, 213, 99, 153
2024/9/16, 02:00:00, 5692.75, 5692.75, 5688.25, 5688.50, 801, 612, 491, 310
2024/9/16, 02:15:00, 5688.25, 5688.50, 5686.50, 5686.75, 697, 609, 418, 279
2024/9/16, 02:30:00, 5687.00, 5688.25, 5686.25, 5687.00, 1266, 908, 623, 643
2024/9/16, 02:45:00, 5687.25, 5688.25, 5686.75, 5687.25, 535, 445, 279, 256
2024/9/16, 03:00:00, 5687.50, 5689.25, 5686.00, 5688.75, 1684, 1386, 872, 812
2024/9/16, 03:15:00, 5688.75, 5688.75, 5686.75, 5687.25, 1125, 913, 609, 516
2024/9/16, 03:30:00, 5687.00, 5689.75, 5686.75, 5689.25, 754, 648, 372, 382
2024/9/16, 03:45:00, 5689.25, 5694.00, 5689.25, 5693.50, 1540, 1149, 611, 929
2024/9/16, 04:00:00, 5693.75, 5697.00, 5692.00, 5695.25, 1856, 1501, 910, 946
2024/9/16, 04:15:00, 5695.25, 5698.00, 5694.75, 5696.50, 1133, 947, 536, 597
2024/9/16, 04:30:00, 5696.50, 5696.75, 5694.25, 5695.50, 873, 713, 424, 449
2024/9/16, 04:45:00, 5695.75, 5696.75, 5694.50, 5696.75, 787, 675, 416, 371
2024/9/16, 05:00:00, 5696.75, 5699.00, 5695.75, 5698.75, 886, 750, 390, 496
2024/9/16, 05:15:00, 5699.00, 5699.25, 5696.75, 5697.25, 1238, 1032, 624, 614
2024/9/16, 05:30:00, 5697.50, 5698.50, 5696.00, 5696.25, 988, 791, 546, 442
2024/9/16, 05:45:00, 5696.25, 5696.50, 5694.25, 5694.50, 1043, 843, 548, 495
2024/9/16, 06:00:00, 5694.50, 5694.50, 5688.75, 5692.25, 1890, 1593, 1039, 851
2024/9/16, 06:15:00, 5692.00, 5693.75, 5688.25, 5689.00, 1070, 910, 589, 481
2024/9/16, 06:30:00, 5689.25, 5691.00, 5688.00, 5690.75, 684, 588, 341, 343
2024/9/16, 06:45:00, 5691.00, 5693.50, 5691.00, 5693.00, 841, 695, 375, 466
2024/9/16, 07:00:00, 5693.25, 5693.50, 5690.25, 5691.00, 1182, 954, 697, 485
2024/9/16, 07:15:00, 5690.75, 5690.75, 5686.50, 5688.25, 2275, 1744, 1153, 1122
2024/9/16, 07:30:00, 5688.25, 5690.00, 5687.25, 5688.00, 1579, 1316, 824, 755
2024/9/16, 07:45:00, 5688.00, 5690.50, 5686.50, 5688.50, 1693, 1425, 860, 833
2024/9/16, 08:00:00, 5688.75, 5690.00, 5685.25, 5687.75, 2648, 2184, 1388, 1260
2024/9/16, 08:15:00, 5688.00, 5688.25, 5684.75, 5686.00, 2106, 1808, 1104, 1002
2024/9/16, 08:30:00, 5686.50, 5689.25, 5684.75, 5685.75, 4202, 3325, 2166, 2036
2024/9/16, 08:45:00, 5685.75, 5686.75, 5684.00, 5686.25, 3943, 3121, 2011, 1932
2024/9/16, 09:00:00, 5686.25, 5687.75, 5684.75, 5686.75, 3733, 3005, 1854, 1879
2024/9/16, 09:15:00, 5686.50, 5689.25, 5685.25, 5688.75, 6181, 4726, 2931, 3250
2024/9/16, 09:30:00, 5688.75, 5693.00, 5679.00, 5681.25, 46625, 35712, 24123, 22502
2024/9/16, 09:45:00, 5681.25, 5700.50, 5680.00, 5696.00, 34257, 26047, 16902, 17355
2024/9/16, 10:00:00, 5696.00, 5699.50, 5687.50, 5696.00, 28783, 21690, 14414, 14369
2024/9/16, 10:15:00, 5696.25, 5698.00, 5681.25, 5685.75, 28701, 20793, 14369, 14332
2024/9/16, 10:30:00, 5685.50, 5685.75, 5669.50, 5682.25, 41160, 30068, 20599, 20561
2024/9/16, 10:45:00, 5682.00, 5684.00, 5674.25, 5678.25, 26547, 19877, 13833, 12714
2024/9/16, 11:00:00, 5678.00, 5683.50, 5672.50, 5681.75, 23398, 17457, 11982, 11416
2024/9/16, 11:15:00, 5681.75, 5686.25, 5678.50, 5679.00, 15503, 11439, 7214, 8289
2024/9/16, 11:30:00, 5679.00, 5683.50, 5677.25, 5677.50, 16375, 12049, 8632, 7743
2024/9/16, 11:45:00, 5677.50, 5685.00, 5675.50, 5683.50, 15533, 11803, 7611, 7922
2024/9/16, 12:00:00, 5683.50, 5684.25, 5677.25, 5679.00, 16481, 11660, 8085, 8396
2024/9/16, 12:15:00, 5679.00, 5685.00, 5674.25, 5684.75, 20061, 13687, 9791, 10270
2024/9/16, 12:30:00, 5684.50, 5685.75, 5678.75, 5682.50, 14974, 10697, 7358, 7616
2024/9/16, 12:45:00, 5682.50, 5687.25, 5680.75, 5686.75, 15878, 10788, 6126, 9752
2024/9/16, 13:00:00, 5686.75, 5687.75, 5685.00, 5686.25, 10979, 7822, 4883, 6096
2024/9/16, 13:15:00, 5686.00, 5690.25, 5682.75, 5688.25, 14654, 10681, 6869, 7785
2024/9/16, 13:30:00, 5688.00, 5695.00, 5687.00, 5693.75, 15978, 10968, 6804, 9174
2024/9/16, 13:45:00, 5693.75, 5696.50, 5693.00, 5696.25, 11595, 8121, 5034, 6561
2024/9/16, 14:00:00, 5696.25, 5697.00, 5691.50, 5695.50, 13151, 9414, 6038, 7113
2024/9/16, 14:15:00, 5695.75, 5697.25, 5693.00, 5696.75, 9725, 6893, 4633, 5092
2024/9/16, 14:30:00, 5696.75, 5698.00, 5690.50, 5692.75, 11706, 8575, 5966, 5740
2024/9/16, 14:45:00, 5692.50, 5698.50, 5689.50, 5698.25, 14240, 10353, 6660, 7580
2024/9/16, 15:00:00, 5698.00, 5698.50, 5691.75, 5692.25, 12065, 8800, 6152, 5913
2024/9/16, 15:15:00, 5692.50, 5694.25, 5691.00, 5694.25, 10773, 7835, 5619, 5154
2024/9/16, 15:30:00, 5694.00, 5699.00, 5693.00, 5698.25, 16153, 10675, 7591, 8562
2024/9/16, 15:45:00, 5698.25, 5702.75, 5696.25, 5700.50, 67005, 33264, 29316, 37689
2024/9/16, 16:00:00, 5700.50, 5701.25, 5695.50, 5696.25, 21321, 9414, 11223, 10098
2024/9/16, 16:15:00, 5696.25, 5698.25, 5696.00, 5697.75, 3008, 1617, 1440, 1568
2024/9/16, 16:30:00, 5697.75, 5697.75, 5695.75, 5696.00, 1665, 990, 877, 788
2024/9/16, 16:45:00, 5696.00, 5696.50, 5694.25, 5694.75, 2909, 1665, 1446, 1463
2024/9/16, 18:00:00, 5694.25, 5698.25, 5694.25, 5697.75, 1344, 1102, 643, 701
2024/9/16, 18:15:00, 5697.75, 5701.00, 5697.50, 5699.00, 1272, 1008, 710, 562
2024/9/16, 18:30:00, 5698.75, 5700.75, 5698.75, 5700.00, 645, 580, 347, 298
2024/9/16, 18:45:00, 5700.00, 5700.50, 5698.25, 5698.75, 697, 581, 423, 274
2024/9/16, 19:00:00, 5698.75, 5700.25, 5695.50, 5696.25, 584, 533, 360, 224
2024/9/16, 19:15:00, 5696.25, 5699.50, 5696.00, 5698.25, 668, 570, 308, 360
2024/9/16, 19:30:00, 5698.25, 5699.00, 5696.25, 5697.00, 402, 349, 196, 206
2024/9/16, 19:45:00, 5697.00, 5697.75, 5695.50, 5696.25, 571, 523, 310, 261
2024/9/16, 20:00:00, 5696.25, 5698.25, 5694.75, 5695.75, 1150, 1000, 599, 551
2024/9/16, 20:15:00, 5695.50, 5696.50, 5694.50, 5694.50, 691, 573, 368, 323
2024/9/16, 20:30:00, 5694.75, 5695.00, 5692.50, 5692.75, 899, 735, 487, 412
2024/9/16, 20:45:00, 5692.50, 5694.00, 5692.25, 5693.00, 727, 587, 363, 364
2024/9/16, 21:00:00, 5692.75, 5694.00, 5692.25, 5693.00, 609, 491, 312, 297
2024/9/16, 21:15:00, 5693.00, 5694.00, 5690.50, 5690.75, 1307, 1031, 736, 571
2024/9/16, 21:30:00, 5691.00, 5694.75, 5690.75, 5694.50, 823, 685, 330, 493
2024/9/16, 21:45:00, 5694.50, 5695.00, 5692.25, 5694.50, 725, 559, 314, 411
2024/9/16, 22:00:00, 5694.50, 5694.75, 5692.75, 5693.50, 427, 353, 235, 192
2024/9/16, 22:15:00, 5693.25, 5694.00, 5692.00, 5692.50, 559, 473, 297, 262
2024/9/16, 22:30:00, 5692.50, 5693.50, 5691.75, 5693.25, 624, 510, 299, 325
2024/9/16, 22:45:00, 5693.25, 5695.50, 5693.25, 5694.50, 514, 428, 239, 275
2024/9/16, 23:00:00, 5694.75, 5695.25, 5692.75, 5692.75, 561, 481, 305, 256
2024/9/16, 23:15:00, 5693.00, 5693.50, 5691.50, 5691.75, 628, 501, 312, 316
2024/9/16, 23:30:00, 5692.00, 5695.00, 5691.75, 5693.25, 765, 625, 312, 453
2024/9/16, 23:45:00, 5693.25, 5694.00, 5692.50, 5693.50, 440, 357, 221, 219
2024/9/17, 00:00:00, 5693.50, 5695.00, 5692.50, 5694.75, 486, 400, 216, 270
2024/9/17, 00:15:00, 5694.50, 5695.00, 5693.00, 5694.50, 453, 372, 263, 190
2024/9/17, 00:30:00, 5694.50, 5695.75, 5694.25, 5695.50, 612, 486, 308, 304
2024/9/17, 00:45:00, 5695.50, 5697.50, 5695.25, 5697.50, 554, 474, 246, 308
2024/9/17, 01:00:00, 5697.25, 5699.00, 5697.25, 5698.50, 715, 564, 357, 358
2024/9/17, 01:15:00, 5698.25, 5699.75, 5698.25, 5698.50, 1004, 687, 321, 683
2024/9/17, 01:30:00, 5698.50, 5699.75, 5698.50, 5699.50, 550, 436, 277, 273
2024/9/17, 01:45:00, 5699.50, 5700.25, 5698.50, 5699.75, 1208, 823, 384, 824
2024/9/17, 02:00:00, 5700.00, 5700.50, 5698.50, 5700.00, 1024, 827, 427, 597
2024/9/17, 02:15:00, 5700.25, 5701.00, 5699.50, 5700.75, 1019, 624, 296, 723
2024/9/17, 02:30:00, 5701.00, 5701.75, 5700.00, 5700.50, 1468, 1036, 521, 947
2024/9/17, 02:45:00, 5700.75, 5702.50, 5700.75, 5702.00, 1259, 753, 461, 798
2024/9/17, 03:00:00, 5702.25, 5703.75, 5701.25, 5703.25, 2728, 2003, 1039, 1689
2024/9/17, 03:15:00, 5703.25, 5708.50, 5703.00, 5708.00, 3235, 2343, 1275, 1960
2024/9/17, 03:30:00, 5708.00, 5713.25, 5707.25, 5712.75, 2579, 2008, 1149, 1430
2024/9/17, 03:45:00, 5712.50, 5712.50, 5708.00, 5709.50, 2532, 1923, 1395, 1137
2024/9/17, 04:00:00, 5709.50, 5713.75, 5709.50, 5712.50, 2349, 1775, 1070, 1279
2024/9/17, 04:15:00, 5712.75, 5712.75, 5710.50, 5711.00, 2087, 1626, 1059, 1028
2024/9/17, 04:30:00, 5711.00, 5713.00, 5711.00, 5712.50, 1463, 1134, 660, 803
2024/9/17, 04:45:00, 5712.75, 5714.50, 5710.75, 5712.75, 1724, 1186, 733, 991
2024/9/17, 05:00:00, 5712.75, 5717.75, 5712.50, 5716.50, 1965, 1451, 814, 1151
2024/9/17, 05:15:00, 5716.75, 5717.50, 5715.00, 5715.75, 1556, 1135, 791, 765
2024/9/17, 05:30:00, 5716.00, 5718.50, 5715.75, 5717.75, 1386, 971, 654, 732
2024/9/17, 05:45:00, 5717.75, 5721.25, 5717.75, 5718.50, 1960, 1293, 868, 1092
2024/9/17, 06:00:00, 5718.75, 5721.25, 5718.50, 5721.00, 1821, 1340, 890, 931
2024/9/17, 06:15:00, 5720.75, 5720.75, 5719.25, 5719.75, 1516, 1046, 785, 731
2024/9/17, 06:30:00, 5720.00, 5721.00, 5717.00, 5717.25, 1418, 1080, 747, 671
2024/9/17, 06:45:00, 5717.25, 5717.50, 5714.50, 5715.00, 2129, 1602, 1154, 975
2024/9/17, 07:00:00, 5715.25, 5716.25, 5714.25, 5715.00, 1667, 1316, 800, 867
2024/9/17, 07:15:00, 5715.00, 5715.00, 5712.75, 5713.00, 1594, 1202, 830, 764
2024/9/17, 07:30:00, 5713.00, 5717.50, 5711.50, 5717.50, 3045, 2063, 1319, 1726
2024/9/17, 07:45:00, 5717.25, 5726.00, 5717.25, 5723.00, 7479, 5029, 3261, 4218
2024/9/17, 08:00:00, 5723.00, 5724.50, 5719.75, 5720.00, 4245, 3092, 2264, 1981
2024/9/17, 08:15:00, 5720.00, 5722.00, 5717.75, 5720.00, 5051, 3549, 2647, 2404
2024/9/17, 08:30:00, 5720.25, 5726.75, 5718.00, 5719.50, 14619, 11371, 7354, 7265
2024/9/17, 08:45:00, 5719.75, 5724.25, 5718.50, 5724.00, 6252, 5028, 3066, 3186
2024/9/17, 09:00:00, 5724.00, 5726.50, 5723.25, 5724.00, 7311, 5184, 3880, 3431
2024/9/17, 09:15:00, 5724.00, 5725.00, 5720.00, 5721.75, 10135, 7375, 5203, 4932
2024/9/17, 09:30:00, 5722.00, 5727.00, 5716.50, 5722.50, 60225, 44618, 30911, 29314
2024/9/17, 09:45:00, 5722.50, 5725.25, 5711.25, 5715.50, 51579, 39325, 26337, 25242
2024/9/17, 10:00:00, 5715.50, 5733.50, 5713.25, 5729.00, 56806, 43259, 27475, 29331
2024/9/17, 10:15:00, 5729.00, 5733.50, 5727.50, 5730.75, 30742, 24483, 15486, 15256
2024/9/17, 10:30:00, 5730.75, 5732.25, 5721.00, 5730.75, 36630, 29460, 18437, 18193
